Station_name,Station_address,Operator,Number_of_plugs,Charger_Type,Charger_rating,Latitude,Longitude,LGANAME,PCODE,Source,Status,Max_kW_Rating,Total_kW_Capacity,index_right,SA4_CODE26,SA4_NAME26,CHG_FLAG26,CHG_LBL26,GCC_CODE26,GCC_NAME26,STE_CODE26,STE_NAME26,AUS_CODE26,AUS_NAME26,AREASQKM26,ocm_poi_id,plug_types,num_bays,operator_ocm,pricing_ocm,match_distance_km,name_similarity,address_similarity,match_score,match_confidence
Unknown,"2 Hannabus Pl, Windsor, 2756",Exploren,2,DC,60 kW,-33.62676281,150.8353483,Hawkesbury City Council,2756,Existing Fast Chargers,Operational,60.0,60.0,14.0,115,Sydney - Baulkham Hills and Hawkesbury,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,3251.4981,,,,,,,,,,no_match
Unknown,"2 Hercules Street, Murrumbateman, 2582",Evie,2,DC,50 kW,-34.96936041,149.03,Yass Valley Council,2582,Existing Fast Chargers,Operational,50.0,50.0,0.0,101,Capital Region,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,51896.2445,272500.0,"CCS (Type 2), CHAdeMO",1.0,Evie,Pricing set to 50c per kWh of charging.,0.0061,,,,coordinate_distance
Unknown,"2 Ocean Dr, Kew, 2439",Tesla,8,DC,250 kW,-31.63426031,152.7250501,Port Macquarie-Hastings Council,2439,Existing Fast Chargers,Operational,250.0,250.0,7.0,108,Mid North Coast,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,18851.4993,460617.0,CCS (Type 2),8.0,Tesla (including non-tesla),$0.52/kWh - $0.72/kWh,0.0131,,,,coordinate_distance
Unknown,"2 Premier St, Sydney, 2217",JOLT,2,DC,25 kW,-33.96242247,151.1343213,Georges River Council,2217,Existing Fast Chargers,Operational,25.0,25.0,18.0,119,Sydney - Inner South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,163.9273,,,,,,,,,,no_match
Unknown,"2 Riddell St, Sydney, 2023",Chargefox,2,DC,40 kW,-33.88578883,151.2573263,Woollahra Municipal Council,2023,Existing Fast Chargers,Operational,40.0,40.0,17.0,118,Sydney - Eastern Suburbs,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,57.7341,,,,,,,,,,no_match
Unknown,"2 Rosenthal Ave, Lane Cove NSW 2066",Evie,4,DC,50 kW,-33.813936,151.169298,Lane Cove Municipal Council,2066,ARENA - Driving the Nation,Operational,50.0,50.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,191165.0,"CCS (Type 2), CHAdeMO",2.0,Evie,$0.40/kWh,0.0037,,,,coordinate_distance
Unknown,"2 Sentry Dr, Sydney, 2768",Chargefox,4,DC,40 kW,-33.71984389,150.918979,Blacktown City Council,2768,Existing Fast Chargers,Operational,40.0,40.0,15.0,116,Sydney - Blacktown,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,240.8836,,,,,,,,,,no_match
Unknown,"2 Stewart St, Lithgow, 2790",Evie,4,DC,150 kW,-33.48184889,150.1361812,"Lithgow Council, City of",2790,Existing Fast Chargers,Operational,150.0,150.0,2.0,103,Central West,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,70297.0605,,,,,,,,,,no_match
Unknown,"20 Owen St, Sydney, 2761",Chargefox,2,DC,47 kW,-33.75074779,150.8580751,Blacktown City Council,2761,Existing Fast Chargers,Operational,47.0,47.0,15.0,116,Sydney - Blacktown,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,240.8836,,,,,,,,,,no_match
Unknown,"20 Smidmore St, Marrickville NSW 2204",Evie,4,DC,50 kW,-33.907982,151.170899,Inner West Council,2204,ARENA - Driving the Nation,Operational,50.0,50.0,16.0,117,Sydney - City and Inner South,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,66.117,193048.0,"CCS (Type 2), CHAdeMO",2.0,Evie,,0.0286,,,,coordinate_distance
Unknown,"200 Crown St, Wollongong NSW 2500",Evie,4,DC,50 kW,-34.423975,150.892316,Wollongong City Council,2500,ARENA - Driving the Nation,Operational,50.0,50.0,6.0,107,Illawarra,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1539.2408,131841.0,Unknown,0.0,(Business Owner at Location),Free,0.0642,,,,coordinate_distance
Unknown,"201 Manning River Drive, Taree, 2430",Evie,4,DC,150 kW,-31.94333438,152.4706146,Mid-Coast Council,2430,Existing Fast Chargers,Operational,150.0,150.0,7.0,108,Mid North Coast,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,18851.4993,172652.0,"CCS (Type 2), CHAdeMO",4.0,Evie,$0.60/kWh,0.0106,,,,coordinate_distance
Unknown,"201 Sloane St, Goulburn , 2580",Tesla,16,DC,130 kW,-34.75552357,149.720998,Goulburn Mulwaree Council,2580,Existing Fast Chargers,Operational,130.0,130.0,0.0,101,Capital Region,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,51896.2445,79851.0,CCS (Type 2),8.0,Tesla (Tesla-only charging),$0.52/kWh,0.0083,,,,coordinate_distance
Unknown,20-22 Camden Rd Campbelltown NSW 2560 Australia,Tesla,12,DC,175 kW,-34.0725934,150.8078816,Campbelltown City Council,2560,Fast Charging R1,Operational,175.0,175.0,22.0,123,Sydney - Outer South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,1277.2421,266501.0,CCS (Type 2),12.0,Tesla (Tesla-only charging),$0.66/kWh,0.131,,,,coordinate_distance
Unknown,"205 Old Hume Hwy, Mittagong, 2575",Evie,4,DC,150 kW,-34.44672777,150.436991,Wingecarribee Shire Council,2575,Existing Fast Chargers,Operational,150.0,150.0,13.0,114,Southern Highlands and Shoalhaven,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,6704.9619,161844.0,"CCS (Type 2), CHAdeMO",5.0,NRMA,Currently free but will be fee at some point for non NRMA Members.,0.6586,,,,coordinate_distance
Unknown,"2072 Camden Valley Way, Edmondson Park, NSW, 2174",Ampol,2,DC,125 kW,-33.9558559,150.8648944,Liverpool City Council,2174,ARENA - Driving the Nation,Operational,125.0,125.0,26.0,127,Sydney - South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,540.2775,133760.0,Type 1 (J1772),4.0,ChargePoint,Free,0.9515,,,,coordinate_distance
Unknown,"2090 Broke Rd, Pokolbin, 2320",NRMA,4,DC,75 kW,-32.77342947,151.2982713,Cessnock City Council,2320,Existing Fast Chargers,Operational,75.0,75.0,5.0,106,Hunter Valley exc Newcastle,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,21491.2923,,,,,,,,,,no_match
Unknown,"211 Lake Entrance Rd, Shellharbour City Centre, 2529",Ampol,10,DC,150 kW,-34.56639944,150.8394074,Shellharbour City Council,2529,Existing Fast Chargers,Operational,150.0,150.0,6.0,107,Illawarra,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1539.2408,131881.0,"Type 1 (J1772), Type 2 (Tethered Connector) ",2.0,ChargePoint,Free,0.3191,,,,coordinate_distance
Unknown,"22 Cook Ln, Sydney, 2223",JOLT,2,DC,25 kW,-33.9701502,151.0801331,Georges River Council,2223,Existing Fast Chargers,Operational,25.0,25.0,18.0,119,Sydney - Inner South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,163.9273,,,,,,,,,,no_match
Unknown,"220 Taren Point Rd, Caringbah NSW 2229",Evie,4,DC,75 kW,-34.02927306,151.1220736,Sutherland Shire Council,2229,ARENA - Driving the Nation,Operational,75.0,75.0,27.0,128,Sydney - Sutherland,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,295.8523,272635.0,"CCS (Type 2), CHAdeMO",2.0,Evie,,0.5008,,,,coordinate_distance
Unknown,"221 Wolseley St, Jamisontown NSW 2750",Evie,4,DC,350 kW,-33.770295,150.673823,Penrith City Council,2614,ARENA - Driving the Nation,Operational,350.0,350.0,23.0,124,Sydney - Outer West and Blue Mountains,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,3968.1295,272693.0,"CCS (Type 2), CHAdeMO",2.0,Evie,,0.0134,,,,coordinate_distance
Unknown,"22-24 Park Ave, Sydney, 2134",JOLT,2,DC,25 kW,-33.87384989,151.1019449,Burwood Council,2134,Existing Fast Chargers,Operational,25.0,25.0,19.0,120,Sydney - Inner West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,64.5756,,,,,,,,,,no_match
Unknown,"224 Princes Hwy, Wollongong, 2519",BP,2,DC,75 kW,-34.40332537,150.8914635,Wollongong City Council,2519,Existing Fast Chargers,Operational,75.0,75.0,6.0,107,Illawarra,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,1539.2408,273425.0,CCS (Type 2),2.0,BP Pulse (AU),55c/kWh,0.0379,,,,coordinate_distance
Unknown,"224 Prospect Hwy, Seven Hills NSW 2147",Evie,4,DC,150 kW,-33.77578997,150.9330864,Cumberland Council,2147,ARENA - Driving the Nation,Operational,150.0,150.0,15.0,116,Sydney - Blacktown,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,240.8836,,,,,,,,,,no_match
Unknown,"2260 Camden Valley Way, Sydney, 2170",JOLT,2,DC,25 kW,-33.95800605,150.8864635,Liverpool City Council,2170,Existing Fast Chargers,Operational,25.0,25.0,26.0,127,Sydney - South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,540.2775,,,,,,,,,,no_match
Unknown,"2260 Camden Valley Way, Sydney, 2170",JOLT,2,DC,25 kW,-33.9581552,150.8866296,Liverpool City Council,2170,Existing Fast Chargers,Operational,25.0,25.0,26.0,127,Sydney - South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,540.2775,,,,,,,,,,no_match
Unknown,"227 Railway Terrace, Schofields NSW 2762",Evie,4,DC,50 kW,-33.705677,150.876075,Blacktown City Council,2762,ARENA - Driving the Nation,Operational,50.0,50.0,15.0,116,Sydney - Blacktown,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,240.8836,191162.0,"CCS (Type 2), CHAdeMO",2.0,Evie,$0.40/kWh,0.0713,,,,coordinate_distance
Unknown,"228-234 Pacific Hwy, Swansea NSW, 2281",Everty,2,DC,25 kW,-33.09176581,151.6374214,Lake Macquarie City Council,2281,Existing Fast Chargers,Operational,25.0,25.0,10.0,111,Newcastle and Lake Macquarie,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,870.5824,,,,,,,,,,no_match
Unknown,"2285 Pacific Hwy, Heatherbrae, 2324",Tesla,12,DC,130 kW,-32.78729434,151.7283534,Port Stephens Council,2324,Existing Fast Chargers,Operational,130.0,130.0,5.0,106,Hunter Valley exc Newcastle,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,21491.2923,79490.0,CCS (Type 2),6.0,Tesla (Tesla-only charging),$0.52/kWh,0.0837,,,,coordinate_distance
Unknown,"230 Arden St, Sydney, 2034",JOLT,2,DC,50 kW,-33.92159464,151.2565566,Randwick City Council,2034,Existing Fast Chargers,Operational,50.0,50.0,17.0,118,Sydney - Eastern Suburbs,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,57.7341,,,,,,,,,,no_match
Unknown,"2398 Pacific Hwy, Heatherbrae, 2324",BP,2,DC,75 kW,-32.78334139,151.7370591,Port Stephens Council,2324,Existing Fast Chargers,Operational,75.0,75.0,5.0,106,Hunter Valley exc Newcastle,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,21491.2923,,,,,,,,,,no_match
Unknown,"24 Cooper St, Macksville, 2447",Evie,4,DC,350 kW,-30.71023028,152.9197698,Nambucca Valley Council,2447,Existing Fast Chargers,Operational,350.0,350.0,7.0,108,Mid North Coast,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,18851.4993,190392.0,"CCS (Type 2), CHAdeMO",2.0,Evie,$0.60 per kWh,0.0293,,,,coordinate_distance
Unknown,"24 Sallys Corner Rd, Exeter , 2579",Tesla,6,DC,250 kW,-34.60929234,150.2297688,Wingecarribee Shire Council,2579,Existing Fast Chargers,Operational,250.0,250.0,13.0,114,Southern Highlands and Shoalhaven,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,6704.9619,266620.0,CCS (Type 2),6.0,Tesla (Tesla-only charging),$0.66/kWh,0.0085,,,,coordinate_distance
Unknown,"240 Hillsborough Rd, Warners Bay NSW 2282",Evie,4,DC,150 kW,-32.96354505,151.6617414,Lake Macquarie City Council,2282,ARENA - Driving the Nation,Operational,150.0,150.0,10.0,111,Newcastle and Lake Macquarie,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,870.5824,,,,,,,,,,no_match
Unknown,"241 Waterworth Dr, Mount Annan NSW 2567, Australia",Viva Energy Australia,4,DC,175 kW,-34.049425,150.7603383,Camden Council,2567,Fast Charging R2,Operational,175.0,175.0,22.0,123,Sydney - Outer South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,1277.2421,,,,,,,,,,no_match
Unknown,"24-42 King Georges Rd, Sydney, 2195",BP,2,DC,75 kW,-33.91960065,151.0668519,Canterbury Bankstown Council,2195,Existing Fast Chargers,Operational,75.0,75.0,18.0,119,Sydney - Inner South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,163.9273,273436.0,"CCS (Type 2), CHAdeMO",1.0,BP Pulse (AU),55c/kWh,0.0274,,,,coordinate_distance
Unknown,"247 Belmore Rd, Riverwood NSW 2210",Evie,4,DC,75 kW,-33.952562,151.05103,Georges River Council,2210,ARENA - Driving the Nation,Operational,75.0,75.0,18.0,119,Sydney - Inner South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,163.9273,,,,,,,,,,no_match
Unknown,"25 Frenchs Forest Rd E, Frenchs Forest NSW 2086",Evie,4,DC,150 kW,-33.75133669,151.2434692,Northern Beaches Council,2086,ARENA - Driving the Nation,Operational,150.0,150.0,21.0,122,Sydney - Northern Beaches,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,254.2073,272637.0,CCS (Type 2),4.0,Evie,,0.0135,,,,coordinate_distance
Unknown,"250 Comur St, Yass, 2582",Chargefox,4,DC,47 kW,-34.84551056,148.9151892,Yass Valley Council,2582,Existing Fast Chargers,Operational,47.0,47.0,0.0,101,Capital Region,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,51896.2445,307990.0,CCS (Type 2),4.0,Chargefox,,0.0438,,,,coordinate_distance
Unknown,"253 Pacific Hwy, Coffs Harbour, 2450",Tesla,12,DC,130 kW,-30.28143948,153.1316667,Coffs Harbour City Council,2450,Existing Fast Chargers,Operational,130.0,130.0,3.0,104,Coffs Harbour - Grafton,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,13229.7573,97619.0,CCS (Type 2),6.0,Tesla (Tesla-only charging),$0.52/kWh,0.0001,,,,coordinate_distance
Unknown,"25-47 Ocean St, Sydney, 2101",JOLT,2,DC,25 kW,-33.71943448,151.2986617,Northern Beaches Council,2101,Existing Fast Chargers,Operational,25.0,25.0,21.0,122,Sydney - Northern Beaches,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,254.2073,,,,,,,,,,no_match
Unknown,"26 Aspect Dr, Coffs Harbour, 2450",Tesla,4,DC,60 kW,-30.27522227,153.1319389,Coffs Harbour City Council,2450,Existing Fast Chargers,Operational,60.0,60.0,3.0,104,Coffs Harbour - Grafton,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,13229.7573,474459.0,CCS (Type 2),16.0,(Unknown Operator),,0.1362,,,,coordinate_distance
Unknown,"26 Bent St, Sydney, 2137",Evie,2,DC,75 kW,-33.85437842,151.103997,"Canada Bay Council, City of",2137,Existing Fast Chargers,Operational,75.0,75.0,19.0,120,Sydney - Inner West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,64.5756,,,,,,,,,,no_match
Unknown,"26 Neilly St, Walgett, NSW 2832, Australia",NRMA,2,DC,75 kW,-28.8659158,153.0485564,Walgett Shire Council,2337,TfNSW Regional,Operational,75.0,75.0,11.0,112,Richmond - Tweed,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,10271.3204,260392.0,"CCS (Type 2), CHAdeMO",2.0,NRMA,,0.0294,,,,coordinate_distance
Unknown,"260 Jersey Rd, Plumpton NSW 2761",Evie,4,DC,75 kW,-33.7459827,150.8357299,Blacktown City Council,2761,ARENA - Driving the Nation,Operational,75.0,75.0,15.0,116,Sydney - Blacktown,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,240.8836,,,,,,,,,,no_match
Unknown,"260A Liverpool Rd, Ashfield NSW 2131",Evie,4,DC,50 kW,-33.889564,151.123599,Inner West Council,2131,ARENA - Driving the Nation,Operational,50.0,50.0,19.0,120,Sydney - Inner West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,64.5756,272641.0,"CCS (Type 2), CHAdeMO",2.0,Evie,,0.0,,,,coordinate_distance
Unknown,"27-33 Oaks Ave, Dee Why NSW 2099",Evie,4,DC,150 kW,-33.75442135,151.2873331,Northern Beaches Council,2099,ARENA - Driving the Nation,Operational,150.0,150.0,21.0,122,Sydney - Northern Beaches,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,254.2073,128195.0,"Type 1 (J1772), Tesla (Model S/X), Type 2 (Socket Only)",2.0,ChargePoint,Free,0.4645,,,,coordinate_distance
Unknown,"28 Auburn Street, Moree, NSW 2400, Australia",NRMA,2,DC,50 kW,-35.3548636,145.725081,Moree Plains Shire Council,2716,TfNSW Regional,Operational,50.0,50.0,8.0,109,Murray,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,97796.4912,190915.0,"CCS (Type 2), CHAdeMO",1.0,NRMA,FREE,0.0416,,,,coordinate_distance
Unknown,"28 Lawson St, Byron Bay, 2481",EVUp,2,DC,100 kW,-28.64327432,153.6158749,Byron Shire Council,2481,Existing Fast Chargers,Operational,100.0,100.0,11.0,112,Richmond - Tweed,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,10271.3204,273195.0,"CCS (Type 2), CHAdeMO",1.0,Chargefox,$0.40 per kWh,0.0185,,,,coordinate_distance
Unknown,"2-8 Turramurra Ave, Sydney, 2074",Evie,4,DC,75 kW,-33.7323514,151.1307097,Ku-ring-gai Council,2074,Existing Fast Chargers,Operational,75.0,75.0,20.0,121,Sydney - North Sydney and Hornsby,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,275.0992,,,,,,,,,,no_match
Unknown,"2848 Pacific Hwy, Tyndale NSW, 2464",Evie,4,DC,350 kW,-29.56122927,153.1492773,Clarence Valley Council,2464,Existing Fast Chargers,Operational,350.0,350.0,3.0,104,Coffs Harbour - Grafton,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,13229.7573,190224.0,"CCS (Type 2), CHAdeMO",2.0,Evie,$0.60,0.0634,,,,coordinate_distance
Unknown,"29 Windsor Rd, Sydney, 2155",JOLT,2,DC,25 kW,-33.71252457,150.9583413,The Hills Shire Council,2155,Existing Fast Chargers,Operational,25.0,25.0,14.0,115,Sydney - Baulkham Hills and Hawkesbury,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,3251.4981,,,,,,,,,,no_match
Unknown,"293 Belmore Rd, Sydney, 2210",JOLT,2,DC,25 kW,-33.95077182,151.051971,Georges River Council,2210,Existing Fast Chargers,Operational,25.0,25.0,18.0,119,Sydney - Inner South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,163.9273,,,,,,,,,,no_match
Unknown,"29-55 Twynam St, Narrandera, 2700",NRMA,4,DC,180 kW,-34.74649754,146.5500761,Narrandera Shire Council,2700,Existing Fast Chargers,Operational,180.0,180.0,12.0,113,Riverina,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,56984.9808,126130.0,"CHAdeMO, CCS (Type 2)",1.0,NRMA,$0.66/kWh,0.0169,,,,coordinate_distance
Unknown,"29-55 Twynam St, Narrandera, 2700",NRMA,2,DC,50 kW,-34.74651756,146.548011,Narrandera Shire Council,2700,Existing Fast Chargers,Operational,50.0,50.0,12.0,113,Riverina,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,56984.9808,126130.0,"CHAdeMO, CCS (Type 2)",1.0,NRMA,$0.66/kWh,0.2037,,,,coordinate_distance
Unknown,"2A Beach Rd, Batemans Bay, 2536",NRMA,2,DC,50 kW,-35.70851156,150.1753874,Eurobodalla Shire Council,2536,Existing Fast Chargers,Operational,50.0,50.0,0.0,101,Capital Region,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,51896.2445,157566.0,"CCS (Type 2), CHAdeMO",1.0,NRMA,,0.0129,,,,coordinate_distance
Unknown,"3 Broomfield St, Cobar, NSW 2835, Australia",NRMA,2,DC,50 kW,-30.08825,145.9351051,Cobar Shire Council,2840,TfNSW Regional,Operational,50.0,50.0,4.0,105,Far West and Orana,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,339355.6495,190681.0,"CCS (Type 2), CHAdeMO",1.0,NRMA,"Free currently, join NRMA as a thank you.",0.0005,,,,coordinate_distance
Unknown,"3 Bungendore Rd, Queanbeyan NSW 2620",Evie,4,DC,75 kW,-35.34739722,149.2454031,Queanbeyan-Palerang Regional Council,2620,ARENA - Driving the Nation,Operational,75.0,75.0,0.0,101,Capital Region,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,51896.2445,,,,,,,,,,no_match
Unknown,"3 Corkhill Pl, Bega, 2550",Chargefox,2,DC,42 kW,-36.6972593,149.8418629,Bega Valley Shire Council,2550,Existing Fast Chargers,Operational,42.0,42.0,0.0,101,Capital Region,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,51896.2445,,,,,,,,,,no_match
Unknown,"3 George St, North Strathfield NSW 2137",Evie,4,DC,75 kW,-33.86390159,151.0894518,Strathfield Municipal Council,2137,ARENA - Driving the Nation,Operational,75.0,75.0,19.0,120,Sydney - Inner West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,64.5756,,,,,,,,,,no_match
Unknown,"3 Leisure Dr, Tweed Heads, 2486",Evie,4,DC,75 kW,-28.21510115,153.5404384,Tweed Shire Council,2486,Existing Fast Chargers,Operational,75.0,75.0,11.0,112,Richmond - Tweed,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,10271.3204,,,,,,,,,,no_match
Unknown,"30 Dowling St, Sydney, 2096",JOLT,2,DC,25 kW,-33.77897702,151.2838899,Northern Beaches Council,2096,Existing Fast Chargers,Operational,25.0,25.0,21.0,122,Sydney - Northern Beaches,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,254.2073,,,,,,,,,,no_match
Unknown,"302-312 Parramatta Rd, Sydney, 2134",JOLT,2,DC,25 kW,-33.86942247,151.108024,Burwood Council,2134,Existing Fast Chargers,Operational,25.0,25.0,19.0,120,Sydney - Inner West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,64.5756,,,,,,,,,,no_match
Unknown,"303 Henry Parry Dr, Central Coast, 2250",Chargefox,2,DC,60 kW,-33.40941346,151.3507447,Central Coast Council,2250,Existing Fast Chargers,Operational,60.0,60.0,1.0,102,Central Coast,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,1681.009,508148.0,"CCS (Type 2), CHAdeMO",6.0,BP Pulse (AU),55c/kWh,0.1602,,,,coordinate_distance
Unknown,"30-36 Sharp St, Cooma, 2630",Tesla,10,DC,250 kW,-36.23294099,149.1322903,Snowy Monaro Regional Council,2630,Existing Fast Chargers,Operational,250.0,250.0,0.0,101,Capital Region,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,51896.2445,90199.0,CCS (Type 2),4.0,Tesla (Tesla-only charging),AUD 0.42/kWh;other tariffs for older cars,0.5704,,,,coordinate_distance
Unknown,"30A Richland St, Sydney, 2208",Exploren,2,DC,120 kW,-33.93524029,151.0986717,Canterbury Bankstown Council,2208,Existing Fast Chargers,Operational,120.0,120.0,18.0,119,Sydney - Inner South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,163.9273,,,,,,,,,,no_match
Unknown,"31 Treacy St, Sydney, 2220",JOLT,2,DC,25 kW,-33.96786191,151.1060561,Georges River Council,2220,Existing Fast Chargers,Operational,25.0,25.0,18.0,119,Sydney - Inner South West,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,163.9273,,,,,,,,,,no_match
Unknown,"316 Victoria Rd, Sydney, 2116",Exploren,2,DC,120 kW,-33.81024029,151.0342402,"Parramatta, Council of the City of",2116,Existing Fast Chargers,Operational,120.0,120.0,24.0,125,Sydney - Parramatta,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,162.8356,168913.0,Unknown,1.0,(Business Owner at Location),,0.2433,,,,coordinate_distance
Unknown,"32 Sydney St, Tarcutta, 2652",Evie,4,DC,350 kW,-35.2771512,147.7360881,Wagga Wagga City Council,2652,Existing Fast Chargers,Operational,350.0,350.0,12.0,113,Riverina,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,56984.9808,190351.0,"CCS (Type 2), CHAdeMO",2.0,Evie,65c per kwH energy consumed.,0.0046,,,,coordinate_distance
Unknown,"320 Princes Hwy, Bomaderry, 2541",Chargefox,4,DC,47 kW,-34.84356861,150.5955365,Shoalhaven City Council,2541,Existing Fast Chargers,Operational,47.0,47.0,13.0,114,Southern Highlands and Shoalhaven,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,6704.9619,191467.0,Type 2 (Socket Only),4.0,Chargefox,FREE,0.0773,,,,coordinate_distance
Unknown,"322 Woodville Rd, Guildford NSW 2161",Evie,4,DC,50 kW,-33.8521028,150.9955836,Cumberland Council,2161,ARENA - Driving the Nation,Operational,50.0,50.0,24.0,125,Sydney - Parramatta,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,162.8356,272700.0,"CCS (Type 2), CHAdeMO",2.0,Evie,,0.083,,,,coordinate_distance
Unknown,"328 Main Rd, Newcastle, 2285",BP,4,DC,150 kW,-32.93782987,151.6567367,Lake Macquarie City Council,2285,Existing Fast Chargers,Operational,150.0,150.0,10.0,111,Newcastle and Lake Macquarie,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,870.5824,,,,,,,,,,no_match
Unknown,"329-339 Princes Hwy, Sydney, 2044",BP,2,DC,75 kW,-33.91611516,151.1728939,Inner West Council,2044,Existing Fast Chargers,Operational,75.0,75.0,16.0,117,Sydney - City and Inner South,0,No change,1GSYD,Greater Sydney,1,New South Wales,AUS,Australia,66.117,273427.0,CCS (Type 2),2.0,BP Pulse (AU),55c/kWh,0.0259,,,,coordinate_distance
Unknown,"33 Moate St, Newcastle, 2298",Chargefox,2,DC,60 kW,-32.90870375,151.7304655,Newcastle City Council,2298,Existing Fast Chargers,Operational,60.0,60.0,10.0,111,Newcastle and Lake Macquarie,0,No change,1RNSW,Rest of NSW,1,New South Wales,AUS,Australia,870.5824,,,,,,,,,,no_match
